"indicatorId","indicator","county","value","eventCount","denominator","unit","period","source","latitude","longitude","suppressed"
"low-birthweight","Percentage low birthweight (<2.5 kg) births","Sullivan","8.3","225","905","Percentage","2019-2021","2021 Vital Statistics Data as of July, 2023","41.705166","-74.711705","False"
"low-birthweight","Percentage low birthweight (<2.5 kg) births","Tioga","7.2","98","454","Percentage","2019-2021","2021 Vital Statistics Data as of July, 2023","42.120252","-76.29595","False"
"low-birthweight","Percentage low birthweight (<2.5 kg) births","Tompkins","4.5","93","687","Percentage","2019-2021","2021 Vital Statistics Data as of July, 2023","42.461024","-76.478784","False"
"low-birthweight","Percentage low birthweight (<2.5 kg) births","Ulster","7.9","359","1519","Percentage","2019-2021","2021 Vital Statistics Data as of July, 2023","41.848374","-74.099412","False"
"low-birthweight","Percentage low birthweight (<2.5 kg) births","Warren","6.4","100","517","Percentage","2019-2021","2021 Vital Statistics Data as of July, 2023","43.403024","-73.716044","False"
"low-birthweight","Percentage low birthweight (<2.5 kg) births","Washington","7.8","128","549","Percentage","2019-2021","2021 Vital Statistics Data as of July, 2023","43.289513","-73.454761","False"
"low-birthweight","Percentage low birthweight (<2.5 kg) births","Wayne","7.5","199","887","Percentage","2019-2021","2021 Vital Statistics Data as of July, 2023","43.144336","-77.117995","False"
"low-birthweight","Percentage low birthweight (<2.5 kg) births","Westchester","7.7","2273","9856","Percentage","2019-2021","2021 Vital Statistics Data as of July, 2023","41.039278","-73.805386","False"
"low-birthweight","Percentage low birthweight (<2.5 kg) births","Wyoming","7","74","355","Percentage","2019-2021","2021 Vital Statistics Data as of July, 2023","42.723641","-78.204473","False"
"low-birthweight","Percentage low birthweight (<2.5 kg) births","Yates","4.3","41","320","Percentage","2019-2021","2021 Vital Statistics Data as of July, 2023","42.634338","-77.078311","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Albany","4.8","14540",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.678066","-73.814233","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Allegany","3","1464",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.226801","-78.020567","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Bronx","0","13",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","40.85589","-73.868294","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Broome","3.2","6501",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.122015","-75.933191","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Cattaraugus","2.6","2075",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.224267","-78.606673","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Cayuga","1.7","1349",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.940095","-76.560755","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Chautauqua","6.8","9107",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.246904","-79.315313","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Chemung","5.8","5151",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.116644","-76.812331","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Chenango","1.6","815",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.481798","-75.570013","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Clinton","9.9","8154",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","44.731944","-73.548883","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Columbia","5.1","3189",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.276913","-73.682168","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Cortland","3.4","1686",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.597101","-76.143291","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Delaware","0.8","379",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.242972","-74.997944","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Dutchess","5.6","16666",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","41.686216","-73.840468","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Erie","5.6","51234",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.888143","-78.795544","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Essex","2.1","824",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","44.166026","-73.685145","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Franklin","9.1","4672",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","44.705699","-74.340621","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Fulton","3.5","1941",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.06014","-74.331296","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Genesee","1.2","734",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.000121","-78.172679","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Greene","6","2966",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.298326","-73.973376","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Hamilton","12.1","585",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.618468","-74.395268","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Herkimer","6.6","4239",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.070026","-74.994246","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Jefferson","6.4","7385",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","44.019295","-75.898971","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Kings","0","132",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","40.65642","-73.950691","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Lewis","6.3","1707",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.785537","-75.446296","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Livingston","5.2","3429",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.763754","-77.765392","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Madison","1.3","963",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.986917","-75.720031","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Monroe","5.8","43048",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.161748","-77.620143","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Montgomery","7.9","3962",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.933637","-74.341972","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Nassau","0.5","6273",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","40.715749","-73.601185","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","New York","0","0",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","40.726966","-74.005966","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Niagara","4.2","9174",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.134634","-78.856419","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Oneida","4.2","9851",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.149482","-75.361773","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Onondaga","3.8","17526",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.065629","-76.168033","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Ontario","5.3","5713",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.894571","-77.252045","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Orange","5","18463",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","41.422459","-74.241929","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Orleans","5.6","2383",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.248394","-78.218438","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Oswego","3.5","4305",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.39123","-76.31133","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Otsego","9.1","5676",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.564852","-75.060334","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Putnam","5.6","5548",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","41.41131","-73.717443","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Queens","0","715",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","40.749338","-73.789673","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Rensselaer","4.3","6826",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","42.70098","-73.628669","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Richmond","0.2","807",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","40.566763","-74.148102","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Rockland","3.3","10403",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","41.127287","-74.017033","False"
"low-food-access","Percentage of population with low income and low access to supermarket or large grocery store","Saratoga","4","8750",,"Percentage","2015","USDA, Food Environment Atlas, data as of March 2018","43.00894","-73.786779","False"
